,Unnamed: 0,Index,Tour_Name,Tour_Type,Number_of_Reviewer,Rating,Duration,Price,Highlight,Location
4641,4641.0,4642.0,Private Angkor Sunrise & 3 Main Temple Tour (by A/C Vehicles),Full-day Tours,51.0,5.0,8.0,55.592000000000006,"Sunrise tour of Angkor Wat and other temples, Cold towels & Bottled Waters, Hotel pickup (4:20am), Transport by chosen aircon vehicle, Hotel Dropoff","Svay Dangkum, Cambodia"
4642,4642.0,4643.0,"Angkor Wat Two Days Tour,Lunch,Sunrise,and Floating Village by Tuk Tuk",Overnight Tours,1.0,5.0,48.0,108.34,"Tuk Tuk with a Driver, English speaking tour guide, Lunch at local restaurant next to the temples, Cool bottles of water and towels, Hotel pick up and drop off, Lunch, Bottled water","Siem Reap, Cambodia"
4643,4643.0,4644.0,Angkor’s Magical Beng Mealea and Koh Ker,Full-day Tours,1.0,5.0,8.0,227.87,"A full day tour with a professional English-speaking guide., Transportation by car / mini-van / coach with professional driver, All entrance and donation fees for visits as mentioned in the description, All applicable taxes and service charges, Lunch at a local restaurant is included (food only), One day pass into the Angkor Archaeological site","Siem Reap, Cambodia"
4644,4644.0,4645.0,Phnom Penh Tour Guides,Museum Tickets & Passes,1.0,5.0,8.0,101.48,"Hotel Pick-Up and Drop-Off, Private English Speaking Tour Guide, Private Comfortable/AC Transportation, Cold Bottle Of Water During Your Trip, Hand Cold Tower During The Trip","Phnom Penh, Cambodia"
4645,4645.0,4646.0,"Two-days tour discovering Angkor Wat,The carving of 1000 Lingas and Beng Mealea",Overnight Tours,3.6,5.0,48.0,116.67,"Air-conditioned vehicle, English tour guide, Cold water & cold towel","Siem Reap, Cambodia"
4646,4646.0,4647.0,Kampong Kleang Home Stay 1 night,Adventure Tours,12.2,5.0,24.0,119.022,"Homestay 1 night, Pick up and drop off from / at the hotel, English speaking tour guide, Dinner + Drinking Water, Fishing Boat trip","Siem Reap, Cambodia"
4647,4647.0,4648.0,"Local Market (Phsar Leu Thom Thmey), Kampong Pluk floating village & Tole Sap",Adventure Tours,14.6,5.0,8.0,66.67,"English speaking tour Guide, AC Transportation ( car or minivan or minibus), Bottles of cold drinking Water, Cruise ride and entrance fee to Kampong Pluk","Siem Reap, Cambodia"
4648,4648.0,4649.0,Phnom Penh to Siem Reap by Private Car or Minivan,Half-day Tours,14.6,5.0,6.0,59.0,"Hotel pickup and drop-off or pickup from the airport, Good car with good air conditioned, Professional driver, All toll fees, Bottled water, Toilet stop","Phnom Penh, Cambodia"
4649,4649.0,4650.0,"7 Days Private Tour: Phnom Penh, Kompung Thom and Siem Reap",Multi-day Tours,4.6,5.0,168.0,640.0,"Breakfast, Dinner, Private Tour Guide, Private Transportation, One Night at homestay, Pure Drinking Water","Phnom Penh, Cambodia"
4650,4650.0,4651.0,2 Full Days Private Angkor Temples Tours with Sunrise and Sunset,Overnight Tours,13.0,5.0,48.0,35.0,"Professional English Speaking license tour guide, Hotel pickup and drop-off ( please provide us your hotel name and hotel address ), Round-trip private transfer by luxury air-con vehicle, Drink bottled water & cool towel","Siem Reap, Cambodia"
4651,4651.0,4652.0,Angkor Highlight Temples Tour,Full-day Tours,12.2,5.0,7.0,102.57,"English speaking guide, Tour and transfer by Remork (Tuk Tuk), All Fees and Taxes, Bottled water","Siem Reap, Cambodia"
4652,4652.0,4653.0,Full 2-Day Angkor Temples with The Luxury of Siem Reap Fashoin,Overnight Tours,1.0,5.0,48.0,220.0,"Dinner, Air-conditioned vehicle, English-Speaking Guide, Cool Water & Towels, Local Snacks, Monk’s water blessings, Street foods, Home Dinner, villages and markets tour, Boating trip & lake entrance fee","Siem Reap, Cambodia"
4653,4653.0,4654.0,Sightseeing and History Tour in Phnom Penh,Adventure Tours,1.0,5.0,11.0,139.0,"Private transportation, All Fees and Taxes, Bottled water, Snacks, Coffee and/or Tea","Phnom Penh, Cambodia"
4654,4654.0,4655.0,Kulen Mountain and Floating Village (Kampong Phluk) Tour,Full-day Tours,1.0,5.0,8.0,94.24,"English-Speaking Tour Guide, Transportation ( AC car or minivan or minibus, Bottles of Cold drinking Water","Siem Reap, Cambodia"
4655,4655.0,4656.0,Private Tour Angkor Wat 2 Days - Banteay Srey - National Park Phnom Kulen (55Km),Attractions & Museums,5.0,5.0,48.0,130.874,"Car (Mini LEXUS RX300) or Minivan (Mercedes Istana), gasoline, driver, Fully licensed English speaking tour guide, Mineral pure drinking water and cold handkerchief","Krong Siem Reap, Cambodia"
4656,4656.0,4657.0,Private Angkor Wat Best Pink Temple Private Tour,Full-day Tours,1.0,5.0,7.0,76.93,"English speaking guide with license, Lexus/mini ban /bus with air-con and driver, Cold bottle of water and towels, Gratuity is recommended, pick up and drop off","Svay Dangkum, Cambodia"
4657,4657.0,4658.0,1-D Kulen mountain and remote Beng Mealea temple,Full-day Tours,1.0,5.0,8.0,87.18,"Air-conditioned vehicle, English-Speaking tour guide, Bottled water, Cold towels for your hands and faces.","Siem Reap, Cambodia"
4658,4658.0,4659.0,Insight Siem Reap Jeep Tour 1 Day,Adventure Tours,1.0,5.0,7.0,87.18,"Private transportation, Lunch, All Fees and Taxes","Siem Reap, Cambodia"
4659,4659.0,4660.0,3-D Angkor Temples With One Sunrise,Multi-day Tours,7.0,5.0,72.0,174.36,"Air-conditioned vehicle, English-speaking tour guide, Cold waters, Cold towels for your hands and faces","Siem Reap, Cambodia"
4660,4660.0,4661.0,Private Classic Ancient Temple Trip with Five Days,Multi-day Tours,2.0,5.0,120.0,313.488,"Bottled water, Professional guide, Hotel pickup and drop-off, Private tour, A Private Driver, Private Transportation with A/C","Siem Reap, Cambodia"
4661,4661.0,4662.0,Private Tour: Siem Reap City & Temples,Full-day Tours,11.0,5.0,9.0,189.0,"English speaking tour guide, Air-conditioned private car, 02 Bottles of water per guest, All service charges & government tax, Lunch","Siem Reap, Cambodia"
4662,4662.0,4663.0,Sihanouk Ville Airport Pickup or Transfer,Airport & Hotel Transfers,1.0,5.0,1.0,57.736000000000004,Air-conditioned vehicle,"Preah Sihanouk, Cambodia"
4663,4663.0,4664.0,Private Van Transfer From Phnom Penh to Siem Reap,Full-day Tours,2.0,5.0,4.0,50.0,"1 Time Break (more stops on request), All toll fees, Good car with good air conditioned, Professional driver, Hotel pick up & Drop Off, Local taxes, Hotel pickup and drop-off from hotel only","Phnom Penh, Cambodia"
4664,4664.0,4665.0,Private Me Chrey Floating Village Half day from Siem Reap,Half-day Tours,1.2,5.0,5.0,62.57,"Professional English Speaking Guide, Tuk Tuk and driver, Cool pure drinking water and cold towels, Gratuity is recommended","Siem Reap, Cambodia"
4665,4665.0,4666.0,Siem Reap Angkor Intl. Airport Arrival Pick-up,Airport & Hotel Transfers,1.6,5.0,1.0,12.0,"Meet and greet at the airport arrival terminal GATE 1, Pick up from New Siem Reap-Angkor International Airport, Drop off at your hotel in Siem Reap city, One way transfer by air con vehicle with professional driver","Paoy Smach, Cambodia"
4666,4666.0,4667.0,Full-Day Kulen Waterfall & 1000 Lingas Join-in Tour,Full-day Tours,1.8,5.0,10.0,40.0,"Hotel pickup (8:00am to 8:25am), Transport by air-conditioned minivan, Professional English-speaking guide, Cold towels, Bottled water, Local taxes, Hotel Dropoff, Entry/Admission - Phnom Kulen National Park","Siem Reap, Cambodia"
4667,4667.0,4668.0,1Day Private Tour: Kampong Kleng floating village and Beng Mealea temple.,Full-day Tours,1.0,5.0,8.0,44.346,"Tour guide to all the main temples, transportation (A/C car), cold water and cold towels.","Siem Reap, Cambodia"
4668,4668.0,4669.0,Siem Reap Countryside Discovery By Bicycle,Mountain Bike Tours,1.8,5.0,4.0,58.0,"Pick up and Drop off, Senior Local guides, Snacks and drinking water, Mountain bikes, helmets, and a full set of first aid kits","Siem Reap, Cambodia"
4669,4669.0,4670.0,Explore Angkor Wat Sunrise Private Tour,Full-day Tours,1.8,5.0,8.0,46.16,"Cold water/ cold towel, English speaking tourguide, Air Conditioner car, Coconut water","Siem Reap, Cambodia"
4670,4670.0,4671.0,"Siem Reap Airport or Hotel Transfer (VIP:Starex, H1)",Airport & Hotel Transfers,1.0,5.0,1.0,39.8,"One way: 4-seat airconditioned vehicle transfer for 1-3pax, Travel insurance during transfer, Service of driver from airport to hotel or hotel to airport, Unlimited water bottle and cold towel","Siem Reap, Cambodia"
4671,4671.0,4672.0,"Angkor Sunset Shared Tours, Angkor Wat, Bayon, Ta Prohm And Phnom Bakheng",Full-day Tours,4.0,5.0,8.0,15.0,"Transport by air-conditioned mini van with professional/photography guide, Toll Roads/Car Parkings/Gasoline, Cold Waters & Wipes, Hotel Pick Up & Drop Off","Siem Reap, Cambodia"
4672,4672.0,4673.0,"Floating village Kampong Kleang, Tonle Sap, War museum& Wat Thmey Killing Field",Full-day Tours,1.6,5.0,8.0,75.0,"English-Speaking Tour Guide, Transport ( AC car or minivan or minibus ), Cruise Ride and entrance fee to Kampong Kleang, Bottles of Cold drinking Water","Siem Reap, Cambodia"
4673,4673.0,4674.0,"Angkor Wat, Angkor Thom andTa Prom Temples Half-Day Tours",Half-day Tours,2.2,5.0,5.0,45.0,"Private transportation, English Speaking Tour Guide, Cold water during tour, Hotel Pick Up& Drop Off","Krong Siem Reap, Cambodia"
4674,4674.0,4675.0,Celebrate Romantic Dinner with Your Love One,Dining Experiences,2.0,5.0,2.0,69.0,"Dinner, Alcoholic Beverages, Coffee and/or Tea","Siem Reap, Cambodia"
4675,4675.0,4676.0,Phnom Penh 3-day Tour,Multi-day Tours,4.0,5.0,72.0,173.08,"English Speaking Tour Guide, Transportation: Car, Van with A/C., Cold pure drinking water and cold towel during temple trip., Free Airport pick up in the Phnom Penh.","Phnom Penh, Cambodia"
4676,4676.0,4677.0,Angkor Temples Beng Mealea & Floating Village 2 Day Private Tour,Overnight Tours,14.6,4.5,48.0,125.0,"A local tour guide ., Private Tuk Tuk, Drinking water, Cold hand towels","Siem Reap, Cambodia"
4677,4677.0,4678.0,1-Day Uncover The Endless Treasure Of Angkor Tour with Sunset.,Full-day Tours,4.0,5.0,9.0,60.0,"A full day tour with a professional English-speaking guide., Transportation by air-conditioned vehicle with professional driver, Cool water and Cool wet towel, All applicable taxes and service charges","Siem Reap, Cambodia"
4678,4678.0,4679.0,Angkor Wat Experience Full Day,Full-day Tours,1.0,5.0,8.0,137.08,"Private Guide, Bottled water, Lunch, Coffee and/or Tea, Driver, Hotel pickup, Snacks","Siem Reap, Cambodia"
4679,4679.0,4680.0,Kulen Mountain Trekking Tour,Full-day Tours,10.6,4.5,8.0,125.0,"Local English speaking tour guide, other language tour guides are available up on requests, Private transportation with A/C, Meals 01 Lunch as mentioned in the program, Kulen mountain entrance fee, Cold towel & Bottled drinking water (02 bottles/person/day)","Siem Reap, Cambodia"
4680,4680.0,4681.0,3 Hour Authentic Phnom Penh Breakfast and Market Tuk Tuk Tour,Transportation Services,3.0,5.0,3.0,55.0,"Breakfast, TUK TUK, Local transport, Local Market, English Tour Guide","Phnom Penh, Cambodia"
4681,4681.0,4682.0,Private Taxi Transfer From Poipet Border - Siem Reap,Airport & Hotel Transfers,2.4,5.0,4.0,38.4,"Experienced English speaking driver, Air-condition vehicle ( Car/Minivan), Petrol and parking fee, Free mineral water during the journey","Poipet, Cambodia"
4682,4682.0,4683.0,2-Days Tour (The Best Historical of Khmer Empire),Overnight Tours,17.0,5.0,48.0,114.0,"Transportation by air-conditioned vehicle with professional driver, License English speaking guide, Cool waters and Cool wet towels, All applicable taxes and service charges","Siem Reap, Cambodia"
4683,4683.0,4684.0,"Private Exploration to Kbal Spean, Banteay Srei and Banteay Samre",Full-day Tours,1.0,5.0,8.0,83.096,"Bottled water, Professional guide, Hotel pickup and drop-off, Private tour, Transport by air-conditioned minivan","Siem Reap, Cambodia"
4684,4684.0,4685.0,Kompong Khleang Floating Village Half-Day Private Tour,Half-day Tours,47.0,5.0,4.0,133.34,"Air-conditioned vehicle, Local tour guide, Bottled water","Siem Reap, Cambodia"
4685,4685.0,4686.0,1 Day - Sambor Prey Kuk from Siem Reap,Full-day Tours,11.0,4.5,7.0,84.452,"All local applicable taxes, English Speaking Guide, Experienced & safe driver, Free cool & cool towels during touring","Krong Siem Reap, Cambodia"
4686,4686.0,4687.0,4 Day Private Tour in the Siem Reap Area,Multi-day Tours,2.0,5.0,96.0,135.288,"Air-conditioned vehicle, Private transportation, Drinking water","Banteay Srei, Cambodia"
4687,4687.0,4688.0,Preah Vihea + Koh Ker + Beng Melea Amazing Trip,Full-day Tours,11.4,4.5,7.0,82.452,"Cold water and towel, English speaking driver, Tour information, Parking fee, Sunset, Cold coke and beer","Krong Siem Reap, Cambodia"
4688,4688.0,4689.0,Phnom Penh Small Group Tour of Remembrance,Full-day Tours,4.2,5.0,8.0,80.52,"Bottled water, Coffee and/or Tea, Hotel pickup, Transport by air-conditioned minivan, Professional guide","Phnom Penh, Cambodia"
4689,4689.0,4690.0,Tour to Battam Bang from Siem Reap,Full-day Tours,12.2,4.5,14.0,91.65,"Local English Speaking Tour guide, Air-Conditioned Car, Drinking Water and Cold Towels, Hotel Pickup and Drop Off","Battambang, Cambodia"
4690,4690.0,4691.0,Full-Day Tour of Kompong Phluk and Tonle Sap Lake by Boat,Day Cruises,3.0,2.5,7.0,115.0,"Hotel pickup and drop-off by air-conditioned car, English speaking guides, meals aboard the Queen Tara Riverboat, 2 drinks on board the boat (soft drinks, beers, cocktails, wines or champagne), Tour of the floating fishing villages, Tour of flooded forest and village at Kompong Phluk by row boat(seasonal), All check point fees, Restroom on board","Siem Reap, Cambodia"
4691,4691.0,4692.0,First impression of Indochina,Multi-day Tours,4.6,5.0,360.0,2677.16,"Accommodation in the chosen category or similar (subject to availability)., All tickets and tourist visits mentioned in the program., Transportation by air-conditioned vehicle., Shared cruise in Ha Long Bay., Waters during the tour., Local Spanish-speaking guide in each region., Breakfast (14), Dinner (2), Lunch (2)","Siem Reap, Cambodia"
4692,4692.0,4693.0,Preah Vihea x Beng Mealea ! Full-day private car charter in Siem Reap 8hour,Private Drivers,4.2,4.5,8.0,91.65,"Air-conditioned vehicle, Fuel surcharge, Parking Fees, Private transportation","Siem Reap, Cambodia"
4693,4693.0,4694.0,Full Day Great Temples- Private Tour,Full-day Tours,3.0,5.0,8.0,45.0,"Experienced and licensed English Speaking Tour Guide, Pickup and drop off from hotel in Siem Reap City, Air-con Vehicle, Mineral Water, Local tax","Siem Reap, Cambodia"
4694,4694.0,4695.0,"2-Day Angkor Wat Small, Big Circuit & Banteay Srei Tour-Free Airport Pick Up",Mountain Bike Tours,6.6,4.5,48.0,90.0,"English Speaking Guide with licensed., Pick up & drop off at hotel, Air-conditioned vehicle with driver, Cool water and Cool wet towel, Start pick up at your hotel and finish drop you at hotel","Krong Siem Reap, Cambodia"
4695,4695.0,4696.0,Life of Tonle Sap and Artisan d’Angkor,Full-day Tours,4.4,5.0,9.0,52.73,"Air-conditioned vehicle, Cool water and towels, Experienced English speaking local guide, Pick up / drop off from / at your hotel, Boat trip","Siem Reap, Cambodia"
4696,4696.0,4697.0,Prek Toal Bird Sanctuary Day Trip from Siem Reap,Full-day Tours,11.4,5.0,8.0,165.0,"Lunch, beverages and snacks, Local englis speaking guide, Hotel pickup/drop-off, Transport by air-conditioned minivan, All Entrance fees to access bird camp","Siem Reap, Cambodia"
4697,4697.0,4698.0,Angkor Wat Sunrise Private Tour via Tuk Tuk from Siem Reap,Full-day Tours,7.0,5.0,7.0,60.0,"Fully vaccinated English speaking tour guide & driver, Private transportation by Tuk Tuk, Hotel pick-up & drop off, Free cool bottles of water and towels during this tour","Siem Reap, Cambodia"
4698,4698.0,4699.0,3 Days Visit the Majesty of Angkor,Full-day Tours,1.0,5.0,8.0,200.0,"Air-conditioned vehicle, Bottled water, Boat & Fees to visit Tonle Sap, English Speaking Guide","Siem Reap, Cambodia"
4699,4699.0,4700.0,Battambang Adventure 2days / 1night from Siem Reap,Adventure Tours,3.0,5.0,48.0,197.0,"English Speaking Tour Guide, Private air conditioned vehicle, Hotel pick up and drop off, Bottled water","Siem Reap, Cambodia"
4700,4700.0,4701.0,Full Day Angkor Wat Temples with Grand tour circuit,Full-day Tours,7.0,5.0,6.0,138.448,"Round trip with Minivan, A bottle of water & iced towels, English speaking driver, English speaking tour guide","Krong Siem Reap, Cambodia"
4701,4701.0,4702.0,Siem Reap Countryside Tour and Cooking Class,Cooking Classes,2.0,5.0,24.0,85.0,"Transport, Ingredients for cooking class, English Speaking Tour Guide, Ox Cart Ride, Lunch","Siem Reap, Cambodia"
4702,4702.0,4703.0,Temples of Angkor with Sunrise,Full-day Tours,4.0,5.0,10.0,154.936,"Round trip hotel transfers, English Speaking Tour Guide, Cold water during the touring, Private transportation","Krong Siem Reap, Cambodia"
4703,4703.0,4704.0,From Kampong Khleang to Beng Mealea in a Day,Day Cruises,2.2,5.0,9.0,219.24,"A full-day tour with a professional English-speaking guide, Transportation by air-conditioned vehicle with professional driver, Boat tour to the floating village of Kampong Khleang, Lunch at local restaurant (inclusive of fruit and soft drink), All entrance fees for visits as mentioned in the description., All applicable taxes and service charges","Siem Reap, Cambodia"
4704,4704.0,4705.0,Kampong Trach Off-Roads,Bus Tours,4.0,5.0,3.0,48.0,"Senior tour guide, Use of helmet, Scooter, Gasoline, Lunch","Krong Kampot, Cambodia"
4705,4705.0,4706.0,Teeing Off Twice in Siem Reap,Golf Tours & Tee Times,2.4,4.6,10.0,247.44,"A full-day tour with a professional English-speaking guide., Transportation by air-conditioned vehicle with professional driver., 2 rounds of 18 holes golf in and around Siem Reap, inclusive of caddy services, All applicable taxes and service charges","Siem Reap, Cambodia"
